mode,date,day_of_week,bound,min_delay,min_gap,location
Bus,2024-03-20,Wednesday,NA,0,0,DUNDAS
Bus,2024-03-20,Wednesday,W,17,34,OTHER
Bus,2024-03-20,Wednesday,E,6,11,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,8,16,OTHER
Bus,2024-03-20,Wednesday,N,8,16,OTHER
Bus,2024-03-20,Wednesday,W,0,0,OTHER
Bus,2024-03-20,Wednesday,W,9,18,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,E,22,44,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,S,32,64,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,E,22,44,OTHER
Bus,2024-03-20,Wednesday,W,10,20,OTHER
Bus,2024-03-20,Wednesday,W,12,24,OTHER
Bus,2024-03-20,Wednesday,W,24,48,OTHER
Bus,2024-03-20,Wednesday,S,8,16,OTHER
Bus,2024-03-20,Wednesday,S,24,48,OTHER
Bus,2024-03-20,Wednesday,W,6,11,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,E,20,40,OTHER
Bus,2024-03-20,Wednesday,S,12,24,OTHER
Bus,2024-03-20,Wednesday,E,20,40,OTHER
Bus,2024-03-20,Wednesday,S,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,20,40,OTHER
Bus,2024-03-20,Wednesday,S,8,16,OTHER
Bus,2024-03-20,Wednesday,NA,15,30,OTHER
Bus,2024-03-20,Wednesday,NA,19,38,DUNDAS
Bus,2024-03-20,Wednesday,N,30,60,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,14,28,OTHER
Bus,2024-03-20,Wednesday,NA,11,22,OTHER
Bus,2024-03-20,Wednesday,NA,6,13,OTHER
Bus,2024-03-20,Wednesday,N,30,60,OTHER
Bus,2024-03-20,Wednesday,N,25,55,OTHER
Bus,2024-03-20,Wednesday,E,8,16,OTHER
Bus,2024-03-20,Wednesday,N,9,18,OTHER
Bus,2024-03-20,Wednesday,N,25,50,OTHER
Bus,2024-03-20,Wednesday,E,24,48,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,S,30,60,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,N,12,24,OTHER
Bus,2024-03-20,Wednesday,W,12,24,OTHER
Bus,2024-03-20,Wednesday,W,17,34,OTHER
Bus,2024-03-20,Wednesday,E,14,28,OTHER
Bus,2024-03-20,Wednesday,E,15,30,OTHER
Bus,2024-03-20,Wednesday,W,8,17,OTHER
Bus,2024-03-20,Wednesday,N,8,16,OTHER
Bus,2024-03-20,Wednesday,N,12,24,OTHER
Bus,2024-03-20,Wednesday,N,8,16,DUNDAS
Bus,2024-03-20,Wednesday,N,15,15,OTHER
Bus,2024-03-20,Wednesday,W,8,16,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,12,24,OTHER
Bus,2024-03-20,Wednesday,W,25,50,OTHER
Bus,2024-03-20,Wednesday,N,24,48,OTHER
Bus,2024-03-20,Wednesday,W,20,40,OTHER
Bus,2024-03-20,Wednesday,E,6,12,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,S,17,38,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,W,8,16,OTHER
Bus,2024-03-20,Wednesday,W,13,26,OTHER
Bus,2024-03-20,Wednesday,N,10,20,DUNDAS
Bus,2024-03-20,Wednesday,NA,26,52,OTHER
Bus,2024-03-20,Wednesday,S,12,24,OTHER
Bus,2024-03-20,Wednesday,E,16,32,OTHER
Bus,2024-03-20,Wednesday,NA,16,32,OTHER
Bus,2024-03-20,Wednesday,NA,120,150,OTHER
Bus,2024-03-20,Wednesday,S,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,9,18,OTHER
Bus,2024-03-20,Wednesday,S,9,18,OTHER
Bus,2024-03-20,Wednesday,N,30,60,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,101,111,OTHER
Bus,2024-03-20,Wednesday,NA,89,113,OTHER
Bus,2024-03-20,Wednesday,N,116,126,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,S,0,0,OTHER
Bus,2024-03-20,Wednesday,N,24,48,OTHER
Bus,2024-03-20,Wednesday,W,0,0,OTHER
Bus,2024-03-20,Wednesday,W,12,24,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,W,20,48,DUNDAS
Bus,2024-03-20,Wednesday,E,15,30,OTHER
Bus,2024-03-20,Wednesday,NA,8,16,OTHER
Bus,2024-03-20,Wednesday,N,10,20,OTHER
Bus,2024-03-20,Wednesday,S,9,18,OTHER
Bus,2024-03-20,Wednesday,W,13,26,OTHER
Bus,2024-03-20,Wednesday,S,8,16,OTHER
Bus,2024-03-20,Wednesday,NA,0,0,OTHER
Bus,2024-03-20,Wednesday,S,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,12,24,OTHER
Bus,2024-03-20,Wednesday,NA,12,24,OTHER
Bus,2024-03-20,Wednesday,N,30,60,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,S,27,37,OTHER
Bus,2024-03-20,Wednesday,W,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,0,0,OTHER
Bus,2024-03-20,Wednesday,E,16,36,OTHER
Bus,2024-03-20,Wednesday,W,0,0,OTHER
Bus,2024-03-20,Wednesday,E,10,20,OTHER
Bus,2024-03-20,Wednesday,N,20,40,OTHER
Bus,2024-03-20,Wednesday,NA,20,40,YORKDALE
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,E,20,40,OTHER
Bus,2024-03-20,Wednesday,NA,23,46,OTHER
Bus,2024-03-20,Wednesday,E,11,22,OTHER
Bus,2024-03-20,Wednesday,S,30,30,OTHER
Bus,2024-03-21,Thursday,S,30,60,OTHER
Bus,2024-03-21,Thursday,N,5,10,OTHER
Bus,2024-03-21,Thursday,N,0,0,OTHER
Bus,2024-03-21,Thursday,NA,30,60,OTHER
Bus,2024-03-21,Thursday,S,15,22,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,NA,30,60,OTHER
Bus,2024-03-21,Thursday,E,0,0,OTHER
Bus,2024-03-21,Thursday,N,20,20,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,NA,21,42,OTHER
Bus,2024-03-21,Thursday,W,0,0,OTHER
Bus,2024-03-21,Thursday,S,13,26,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,NA,117,119,OTHER
Bus,2024-03-21,Thursday,N,50,50,OTHER
Bus,2024-03-21,Thursday,N,13,26,OTHER
Bus,2024-03-21,Thursday,NA,7,13,OTHER
Bus,2024-03-21,Thursday,N,18,36,OTHER
Bus,2024-03-21,Thursday,E,7,13,OTHER
Bus,2024-03-21,Thursday,N,24,48,OTHER
Bus,2024-03-21,Thursday,E,20,40,OTHER
Bus,2024-03-21,Thursday,W,6,11,OTHER
Bus,2024-03-21,Thursday,W,7,13,OTHER
Bus,2024-03-21,Thursday,N,19,38,OTHER
Bus,2024-03-21,Thursday,N,17,34,OTHER
Bus,2024-03-21,Thursday,W,9,18,OTHER
Bus,2024-03-21,Thursday,W,28,56,OTHER
Bus,2024-03-21,Thursday,E,6,13,OTHER
Bus,2024-03-21,Thursday,NA,16,32,OTHER
Bus,2024-03-21,Thursday,S,24,48,OTHER
Bus,2024-03-21,Thursday,NA,7,13,OTHER
Bus,2024-03-21,Thursday,W,10,20,OTHER
Bus,2024-03-21,Thursday,W,510,540,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,S,9,17,OTHER
Bus,2024-03-21,Thursday,E,6,11,OTHER
Bus,2024-03-21,Thursday,E,498,513,OTHER
Bus,2024-03-21,Thursday,NA,14,28,OTHER
Bus,2024-03-21,Thursday,S,9,17,OTHER
Bus,2024-03-21,Thursday,N,494,501,OTHER
Bus,2024-03-21,Thursday,N,494,500,OTHER
Bus,2024-03-21,Thursday,N,494,506,OTHER
Bus,2024-03-21,Thursday,NA,9,18,OTHER
Bus,2024-03-21,Thursday,NA,9,18,OTHER
Bus,2024-03-21,Thursday,NA,25,50,OTHER
Bus,2024-03-21,Thursday,NA,7,13,OTHER
Bus,2024-03-21,Thursday,E,30,60,OTHER
Bus,2024-03-21,Thursday,NA,20,40,OTHER
Bus,2024-03-21,Thursday,E,6,11,OTHER
Bus,2024-03-21,Thursday,W,30,60,OTHER
Bus,2024-03-21,Thursday,S,30,60,OTHER
Bus,2024-03-21,Thursday,S,9,18,OTHER
Bus,2024-03-21,Thursday,S,6,12,OTHER
Bus,2024-03-21,Thursday,W,30,60,OTHER
Bus,2024-03-21,Thursday,N,12,24,OTHER
Bus,2024-03-21,Thursday,E,10,20,OTHER
Bus,2024-03-21,Thursday,S,10,20,OTHER
Bus,2024-03-21,Thursday,E,8,15,OTHER
Bus,2024-03-21,Thursday,S,20,40,OTHER
Bus,2024-03-21,Thursday,N,40,80,OTHER
Bus,2024-03-21,Thursday,E,10,20,OTHER
Bus,2024-03-21,Thursday,E,0,0,OTHER
Bus,2024-03-21,Thursday,E,0,0,OTHER
Bus,2024-03-21,Thursday,W,0,0,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,W,6,11,OTHER
Bus,2024-03-21,Thursday,E,10,20,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,W,10,19,OTHER
Bus,2024-03-21,Thursday,NA,20,40,OTHER
Bus,2024-03-21,Thursday,NA,9,18,OTHER
Bus,2024-03-21,Thursday,NA,15,30,OTHER
Bus,2024-03-21,Thursday,NA,8,16,OTHER
Bus,2024-03-21,Thursday,N,18,36,OTHER
Bus,2024-03-21,Thursday,N,16,32,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,W,8,16,OTHER
Bus,2024-03-21,Thursday,S,8,15,OTHER
Bus,2024-03-21,Thursday,N,11,22,OTHER
Bus,2024-03-21,Thursday,E,12,24,OTHER
Bus,2024-03-21,Thursday,E,20,40,OTHER
Bus,2024-03-21,Thursday,W,9,18,OTHER
Bus,2024-03-21,Thursday,S,33,66,OTHER
Bus,2024-03-21,Thursday,S,8,16,OTHER
Bus,2024-03-21,Thursday,E,30,60,OTHER
Bus,2024-03-21,Thursday,N,7,13,OTHER
Bus,2024-03-21,Thursday,W,9,18,OTHER
Bus,2024-03-21,Thursday,N,20,40,OTHER
Bus,2024-03-21,Thursday,E,12,24,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,E,7,14,OTHER
Bus,2024-03-21,Thursday,E,8,16,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,N,12,24,OTHER
Bus,2024-03-21,Thursday,S,19,38,OTHER
Bus,2024-03-21,Thursday,E,30,40,OTHER
Bus,2024-03-21,Thursday,S,7,14,DUNDAS
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,S,9,0,OTHER
Bus,2024-03-21,Thursday,N,90,100,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,S,22,46,OTHER
Bus,2024-03-21,Thursday,NA,19,38,OTHER
Bus,2024-03-21,Thursday,N,20,30,OTHER
Bus,2024-03-21,Thursday,S,15,30,OTHER
Bus,2024-03-21,Thursday,NA,15,30,OTHER
Bus,2024-03-21,Thursday,E,20,40,OTHER
Bus,2024-03-21,Thursday,E,18,36,OTHER
Bus,2024-03-21,Thursday,NA,90,100,OTHER
Bus,2024-03-21,Thursday,NA,12,24,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,N,12,24,OTHER
Bus,2024-03-21,Thursday,E,25,51,OTHER
Bus,2024-03-21,Thursday,W,19,38,DUNDAS
Bus,2024-03-21,Thursday,S,19,38,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,E,7,14,OTHER
Bus,2024-03-21,Thursday,W,17,39,OTHER
Bus,2024-03-21,Thursday,NA,17,39,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,E,13,27,OTHER
Bus,2024-03-21,Thursday,S,14,28,OTHER
Bus,2024-03-21,Thursday,E,9,18,OTHER
Bus,2024-03-21,Thursday,S,7,14,OTHER
Bus,2024-03-21,Thursday,W,13,32,DUNDAS
Bus,2024-03-21,Thursday,S,11,22,OTHER
Bus,2024-03-21,Thursday,S,12,24,OTHER
Bus,2024-03-21,Thursday,NA,15,30,OTHER
Bus,2024-03-21,Thursday,W,24,44,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,W,22,44,OTHER
Bus,2024-03-21,Thursday,W,10,20,OTHER
Bus,2024-03-21,Thursday,E,10,20,OTHER
Bus,2024-03-21,Thursday,W,23,46,OTHER
Bus,2024-03-21,Thursday,N,12,24,OTHER
Bus,2024-03-21,Thursday,NA,14,28,OTHER
Bus,2024-03-21,Thursday,N,150,180,OTHER
Bus,2024-03-21,Thursday,NA,0,0,OTHER
Bus,2024-03-21,Thursday,N,15,30,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,N,27,54,OTHER
Bus,2024-03-21,Thursday,NA,12,24,OTHER
Bus,2024-03-21,Thursday,W,10,20,OTHER
Bus,2024-03-21,Thursday,N,65,110,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,NA,7,14,OTHER
Bus,2024-03-21,Thursday,S,26,35,OTHER
Bus,2024-03-21,Thursday,E,20,40,OTHER
Bus,2024-03-21,Thursday,E,20,40,DUNDAS
Bus,2024-03-21,Thursday,N,20,40,OTHER
Bus,2024-03-21,Thursday,W,20,40,OTHER
Bus,2024-03-21,Thursday,E,25,55,OTHER
Bus,2024-03-21,Thursday,S,20,40,OTHER
Bus,2024-03-21,Thursday,NA,85,105,OTHER
Bus,2024-03-21,Thursday,E,20,40,OTHER
Bus,2024-03-21,Thursday,W,0,0,OTHER
Bus,2024-03-21,Thursday,N,10,20,OTHER
Bus,2024-03-21,Thursday,W,10,20,OTHER
Bus,2024-03-21,Thursday,NA,12,24,OTHER
Bus,2024-03-22,Friday,N,30,60,OTHER
Bus,2024-03-22,Friday,W,20,40,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,S,5,10,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,N,15,15,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,NA,41,51,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,N,20,37,OTHER
Bus,2024-03-22,Friday,N,15,30,OTHER
Bus,2024-03-22,Friday,S,8,25,DUNDAS
Bus,2024-03-22,Friday,E,30,37,OTHER
Bus,2024-03-22,Friday,E,30,60,OTHER
Bus,2024-03-22,Friday,E,11,27,OTHER
Bus,2024-03-22,Friday,NA,11,11,OTHER
Bus,2024-03-22,Friday,W,0,0,OTHER
Bus,2024-03-22,Friday,N,0,0,OTHER
Bus,2024-03-22,Friday,NA,30,54,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,E,13,26,OTHER
Bus,2024-03-22,Friday,NA,10,10,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,NA,10,20,OTHER
Bus,2024-03-22,Friday,N,535,535,OTHER
Bus,2024-03-22,Friday,N,528,540,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,N,528,534,OTHER
Bus,2024-03-22,Friday,N,528,538,OTHER
Bus,2024-03-22,Friday,NA,16,32,OTHER
Bus,2024-03-22,Friday,N,15,30,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,W,15,30,OTHER
Bus,2024-03-22,Friday,E,19,38,OTHER
Bus,2024-03-22,Friday,E,30,60,OTHER
Bus,2024-03-22,Friday,N,8,16,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,N,8,16,OTHER
Bus,2024-03-22,Friday,N,15,30,OTHER
Bus,2024-03-22,Friday,N,25,50,OTHER
Bus,2024-03-22,Friday,W,11,22,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,NA,8,20,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,E,46,70,OTHER
Bus,2024-03-22,Friday,N,60,89,OTHER
Bus,2024-03-22,Friday,N,60,89,OTHER
Bus,2024-03-22,Friday,S,6,11,OTHER
Bus,2024-03-22,Friday,S,41,41,YORKDALE
Bus,2024-03-22,Friday,N,20,40,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,E,12,24,OTHER
Bus,2024-03-22,Friday,N,19,38,OTHER
Bus,2024-03-22,Friday,E,8,15,OTHER
Bus,2024-03-22,Friday,E,17,34,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,E,11,22,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,N,8,16,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,W,24,48,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,NA,772,784,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,N,8,15,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,S,8,16,OTHER
Bus,2024-03-22,Friday,W,4,8,OTHER
Bus,2024-03-22,Friday,N,7,15,OTHER
Bus,2024-03-22,Friday,NA,8,16,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,N,0,0,OTHER
Bus,2024-03-22,Friday,W,18,36,OTHER
Bus,2024-03-22,Friday,W,14,28,OTHER
Bus,2024-03-22,Friday,E,24,48,OTHER
Bus,2024-03-22,Friday,N,24,48,OTHER
Bus,2024-03-22,Friday,E,15,30,OTHER
Bus,2024-03-22,Friday,S,0,0,OTHER
Bus,2024-03-22,Friday,NA,11,22,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,S,5,10,OTHER
Bus,2024-03-22,Friday,NA,13,26,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,E,12,24,OTHER
Bus,2024-03-22,Friday,E,25,20,OTHER
Bus,2024-03-22,Friday,E,0,0,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,S,8,16,OTHER
Bus,2024-03-22,Friday,S,20,49,OTHER
Bus,2024-03-22,Friday,S,10,21,OTHER
Bus,2024-03-22,Friday,W,20,40,OTHER
Bus,2024-03-22,Friday,E,7,14,OTHER
Bus,2024-03-22,Friday,S,7,14,OTHER
Bus,2024-03-22,Friday,S,20,40,OTHER
Bus,2024-03-22,Friday,NA,12,24,OTHER
Bus,2024-03-22,Friday,E,25,50,OTHER
Bus,2024-03-22,Friday,N,20,40,OTHER
Bus,2024-03-22,Friday,W,0,0,OTHER
Bus,2024-03-22,Friday,E,14,42,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,25,50,OTHER
Bus,2024-03-22,Friday,S,26,18,OTHER
Bus,2024-03-22,Friday,E,8,16,OTHER
Bus,2024-03-22,Friday,E,7,13,OTHER
Bus,2024-03-22,Friday,S,16,36,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,W,6,12,OTHER
Bus,2024-03-22,Friday,N,5,10,OTHER
Bus,2024-03-22,Friday,S,16,22,OTHER
Bus,2024-03-22,Friday,NA,85,107,OTHER
Bus,2024-03-22,Friday,NA,16,22,OTHER
Bus,2024-03-22,Friday,S,15,30,OTHER
Bus,2024-03-22,Friday,N,13,20,OTHER
Bus,2024-03-22,Friday,NA,12,24,OTHER
Bus,2024-03-22,Friday,W,13,27,OTHER
Bus,2024-03-22,Friday,NA,6,18,OTHER
Bus,2024-03-22,Friday,E,11,22,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,W,5,10,OTHER
Bus,2024-03-22,Friday,E,11,22,OTHER
Bus,2024-03-22,Friday,N,23,55,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,W,0,0,OTHER
Bus,2024-03-22,Friday,E,606,613,OTHER
Bus,2024-03-22,Friday,NA,12,24,OTHER
Bus,2024-03-22,Friday,S,5,10,OTHER
Bus,2024-03-22,Friday,W,11,22,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,S,20,40,OTHER
Bus,2024-03-22,Friday,S,24,48,YORKDALE
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,30,60,OTHER
Bus,2024-03-22,Friday,W,0,0,OTHER
Bus,2024-03-22,Friday,W,43,43,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,N,114,124,OTHER
Bus,2024-03-22,Friday,S,20,40,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,E,29,36,OTHER
Bus,2024-03-22,Friday,NA,478,498,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,20,415,OTHER
Bus,2024-03-22,Friday,S,9,18,OTHER
Bus,2024-03-22,Friday,S,5,10,OTHER
Bus,2024-03-22,Friday,N,5,10,OTHER
Bus,2024-03-22,Friday,S,12,29,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,43,53,OTHER
Bus,2024-03-22,Friday,S,0,0,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,N,420,447,OTHER
Bus,2024-03-22,Friday,E,553,568,OTHER
Bus,2024-03-22,Friday,N,0,0,OTHER
Bus,2024-03-22,Friday,NA,7,14,OTHER
Bus,2024-03-22,Friday,N,19,38,OTHER
Bus,2024-03-22,Friday,S,132,145,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,NA,10,20,OTHER
Bus,2024-03-22,Friday,S,25,50,OTHER
Bus,2024-03-22,Friday,NA,8,248,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,NA,16,32,OTHER
Bus,2024-03-22,Friday,S,7,13,OTHER
Bus,2024-03-22,Friday,NA,5,249,OTHER
Bus,2024-03-22,Friday,E,17,34,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,E,100,112,OTHER
Bus,2024-03-22,Friday,NA,190,220,OTHER
Bus,2024-03-22,Friday,W,6,13,OTHER
Bus,2024-03-22,Friday,NA,0,0,OTHER
Bus,2024-03-22,Friday,E,17,34,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,N,315,325,OTHER
Bus,2024-03-22,Friday,E,0,0,OTHER
Bus,2024-03-22,Friday,E,0,0,OTHER
Bus,2024-03-22,Friday,S,8,15,OTHER
Bus,2024-03-22,Friday,E,150,160,OTHER
Bus,2024-03-22,Friday,N,8,16,OTHER
Bus,2024-03-22,Friday,N,15,30,OTHER
Bus,2024-03-22,Friday,S,15,30,OTHER
Bus,2024-03-22,Friday,E,8,17,OTHER
Bus,2024-03-22,Friday,N,5,10,OTHER
Bus,2024-03-22,Friday,E,7,13,OTHER
Bus,2024-03-22,Friday,NA,134,140,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,E,6,12,OTHER
Bus,2024-03-22,Friday,NA,382,402,DUNDAS
Bus,2024-03-22,Friday,NA,202,227,OTHER
Bus,2024-03-22,Friday,E,12,24,OTHER
Bus,2024-03-22,Friday,NA,264,289,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,W,0,0,OTHER
Bus,2024-03-22,Friday,NA,352,372,OTHER
Bus,2024-03-22,Friday,S,12,24,OTHER
Bus,2024-03-22,Friday,NA,16,38,OTHER
Bus,2024-03-22,Friday,NA,8,16,OTHER
Bus,2024-03-22,Friday,NA,12,24,OTHER
Bus,2024-03-22,Friday,W,60,80,OTHER
Bus,2024-03-22,Friday,NA,60,70,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,N,18,36,OTHER
Bus,2024-03-22,Friday,W,25,50,OTHER
Bus,2024-03-22,Friday,S,5,10,OTHER
Bus,2024-03-22,Friday,S,9,18,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,E,10,23,OTHER
Bus,2024-03-22,Friday,NA,10,20,OTHER
Bus,2024-03-22,Friday,N,20,40,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
Bus,2024-03-22,Friday,E,0,0,OTHER
Bus,2024-03-22,Friday,W,15,30,OTHER
Bus,2024-03-22,Friday,S,20,36,OTHER
Bus,2024-03-22,Friday,E,20,40,OTHER
Bus,2024-03-22,Friday,NA,20,40,OTHER
Bus,2024-03-22,Friday,S,17,34,OTHER
Bus,2024-03-22,Friday,E,24,48,OTHER
Bus,2024-03-22,Friday,W,20,40,OTHER
Bus,2024-03-22,Friday,NA,10,20,OTHER
Bus,2024-03-22,Friday,N,10,20,OTHER
Bus,2024-03-22,Friday,E,30,30,OTHER
Bus,2024-03-22,Friday,NA,26,56,OTHER
Bus,2024-03-22,Friday,NA,12,12,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,E,10,20,OTHER
Bus,2024-03-22,Friday,W,23,24,OTHER
Bus,2024-03-22,Friday,NA,10,20,OTHER
Bus,2024-03-22,Friday,NA,12,24,OTHER
Bus,2024-03-22,Friday,S,10,20,OTHER
Bus,2024-03-22,Friday,W,10,20,OTHER
