mode,date,day_of_week,bound,min_delay,min_gap,location,line
Streetcar,2024-08-24,Saturday,W,10,20,OTHER,501
Streetcar,2024-08-24,Saturday,NA,7,14,OTHER,OTHER
Streetcar,2024-08-24,Saturday,W,10,20,DUNDAS,OTHER
Streetcar,2024-08-24,Saturday,W,46,56,OTHER,OTHER
Streetcar,2024-08-24,Saturday,N,6,16,OTHER,OTHER
Streetcar,2024-08-24,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-08-24,Saturday,W,10,20,OTHER,501
Streetcar,2024-08-24,Saturday,S,10,20,OTHER,501
Streetcar,2024-08-25,Sunday,W,52,62,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,20,40,OTHER,501
Streetcar,2024-08-25,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,10,30,OTHER,OTHER
Streetcar,2024-08-25,Sunday,N,42,53,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,13,26,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,20,40,OTHER,OTHER
Streetcar,2024-08-25,Sunday,NA,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,71,80,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-08-25,Sunday,NA,3,6,OTHER,510
Streetcar,2024-08-25,Sunday,E,8,16,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,6,12,OTHER,501
Streetcar,2024-08-25,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,8,16,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,18,26,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,0,0,DUNDAS,OTHER
Streetcar,2024-08-25,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,N,0,0,OTHER,510
Streetcar,2024-08-25,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,13,21,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,7,14,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,66,76,OTHER,OTHER
Streetcar,2024-08-25,Sunday,S,10,20,OTHER,501
Streetcar,2024-08-25,Sunday,E,12,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,50,60,OTHER,OTHER
Streetcar,2024-08-25,Sunday,W,10,20,OTHER,501
Streetcar,2024-08-25,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-08-25,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-08-25,Sunday,E,16,26,DUNDAS,OTHER
Streetcar,2024-08-25,Sunday,W,97,107,DUNDAS,OTHER
Streetcar,2024-08-25,Sunday,N,0,0,OTHER,510
Streetcar,2024-08-25,Sunday,E,20,40,DUNDAS,OTHER
Streetcar,2024-08-26,Monday,NA,5,23,OTHER,501
Streetcar,2024-08-26,Monday,S,38,38,OTHER,501
Streetcar,2024-08-26,Monday,E,5,15,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,9,18,OTHER,510
Streetcar,2024-08-26,Monday,E,10,20,OTHER,501
Streetcar,2024-08-26,Monday,S,10,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,N,8,20,DUNDAS,OTHER
Streetcar,2024-08-26,Monday,NA,8,20,DUNDAS,OTHER
Streetcar,2024-08-26,Monday,E,8,16,OTHER,501
Streetcar,2024-08-26,Monday,E,4,8,OTHER,510
Streetcar,2024-08-26,Monday,W,7,17,OTHER,OTHER
Streetcar,2024-08-26,Monday,N,4,8,OTHER,510
Streetcar,2024-08-26,Monday,N,8,16,OTHER,501
Streetcar,2024-08-26,Monday,S,4,7,OTHER,510
Streetcar,2024-08-26,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,S,11,19,OTHER,OTHER
Streetcar,2024-08-26,Monday,S,8,18,OTHER,501
Streetcar,2024-08-26,Monday,E,3,5,OTHER,510
Streetcar,2024-08-26,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,36,44,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,10,20,DUNDAS,OTHER
Streetcar,2024-08-26,Monday,E,0,0,OTHER,OTHER
Streetcar,2024-08-26,Monday,E,10,20,OTHER,501
Streetcar,2024-08-26,Monday,W,10,18,OTHER,OTHER
Streetcar,2024-08-26,Monday,W,9,17,OTHER,OTHER
Streetcar,2024-08-26,Monday,S,3,7,OTHER,510
Streetcar,2024-08-26,Monday,E,12,20,OTHER,OTHER
Streetcar,2024-08-26,Monday,E,0,0,DUNDAS,OTHER
Streetcar,2024-08-26,Monday,E,8,18,OTHER,OTHER
Streetcar,2024-08-26,Monday,E,10,20,OTHER,501
Streetcar,2024-08-27,Tuesday,E,8,38,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,20,30,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,NA,20,40,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,11,21,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,W,10,20,OTHER,501
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,501
Streetcar,2024-08-27,Tuesday,W,60,70,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,W,17,27,DUNDAS,OTHER
Streetcar,2024-08-27,Tuesday,W,21,31,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,W,5,10,OTHER,501
Streetcar,2024-08-27,Tuesday,NA,34,44,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,36,46,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,11,19,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,501
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,501
Streetcar,2024-08-27,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,S,3,5,OTHER,510
Streetcar,2024-08-27,Tuesday,E,22,32,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,109,119,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-08-27,Tuesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-08-27,Tuesday,S,10,20,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,0,0,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,30,60,OTHER,501
Streetcar,2024-08-28,Wednesday,N,30,60,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,8,16,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,7,7,OTHER,501
Streetcar,2024-08-28,Wednesday,E,8,16,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,W,10,20,OTHER,501
Streetcar,2024-08-28,Wednesday,W,8,16,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,8,16,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,N,4,8,OTHER,501
Streetcar,2024-08-28,Wednesday,E,0,0,DUNDAS,OTHER
Streetcar,2024-08-28,Wednesday,W,4,8,OTHER,501
Streetcar,2024-08-28,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-08-28,Wednesday,E,5,10,OTHER,501
Streetcar,2024-08-28,Wednesday,W,22,32,DUNDAS,OTHER
Streetcar,2024-08-28,Wednesday,E,5,10,OTHER,501
Streetcar,2024-08-28,Wednesday,W,21,31,DUNDAS,OTHER
